"DATE","PBI","PELEC","CINTC","VOLINPUT","INDPRO","INGRESO","CREDMN","IGBVL"
"2015-09-01","3.1887","6.985349926373","-0.90078585001064","-3.0175955600913","-2.4178","2.0108731250409","29.464409463802","-38.184439017145"
"2015-10-01","3.2752","8.0615027070544","1.5919149667128","-5.9272155430624","-2.8323","2.3240716696962","28.929964743071","-32.715273112179"
"2015-11-01","3.9451","7.9048446306018","-3.5937099151979","3.1785229255875","-4.257","4.1833959331693","28.712507955533","-32.301214182542"
"2015-12-01","6.5117","10.915895530588","0.22958208943899","3.0881174556183","-4.781","3.2924467398322","28.03724269806","-33.429924457495"
"2016-01-01","3.5372","9.4376530036548","1.2627653432515","0.255507692009","-3.3682","4.0693582442894","28.905938032616","-31.294870875757"
"2016-02-01","6.4226","15.674882157276","4.5187687986254","-4.9069345425635","-3.2709","3.419563973813","28.182909417158","-19.818965144035"
"2016-03-01","3.5558","9.4257139770691","-1.0507354510209","-3.9634556120779","-3.6991","3.5757003462386","24.054132821001","-3.2409417251587"
"2016-04-01","2.7759","10.783050546193","3.8890099108966","-2.3181062941233","-2.8186","5.1593129429794","21.486939637004","2.5107616897312"
"2016-05-01","4.8817","8.0375577402332","2.4115327251834","-3.9352694471232","-2.5519","3.4713293905889","18.559002597291","2.6960815925818"
"2016-06-01","3.5866","6.6806330333462","-3.8239692032846","-3.9006346720545","-1.7862","5.5675217022388","17.035151980879","5.6716263115631"
"2016-07-01","3.5857","8.0371336590916","-3.8404602473144","-8.0282956657635","-2.2839","6.3794804340677","15.491598999112","26.886238434152"
"2016-08-01","5.7759","8.0439178358466","-4.4401654500721","6.8236204555598","-2.1866","6.6107644305772","11.985745639907","46.319489775689"
"2016-09-01","4.5073","7.987453756824","-6.7256717771308","-1.2725514924777","-1.962","5.496340053936","9.49330015308","52.503596505483"
"2016-10-01","2.1762","6.1837451213453","-11.162813460822","6.8041846278032","-1.4885","5.4625047582794","8.4533228186744","43.860098296081"
"2016-11-01","3.5099","7.059589336019","-5.1413402144367","-1.1114845066392","-1.1811","5.202635504724","7.5951046563604","50.729791754874"
"2016-12-01","3.4625","5.878368079457","-4.7562918058537","-1.7219934300424","0.0629","4.68125","7.1701960783207","58.062829298407"
"2017-01-01","5.0489","6.5722325179812","-6.5238170998257","0.14301759521534","-0.7351","2.6498616661543","5.5280594804632","70.189760472921"
"2017-02-01","0.8146","-1.577119111674","-4.5160624801068","5.0319179545142","-0.5907","1.2291807510294","5.095993996974","46.768210206671"
